date,tier1_organizer,tier1_type,tier1_location,tier1_registration,tier2_organizer,tier2_type,tier2_calendar_type,tier2_location,match_found,similarity_score,normalized_tier1,normalized_tier2,notes
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACT4,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACIT 1,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACT4,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACIT 2,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACT4,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACIT 3,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACT4,Inschrijven,Nederlandse Labrador Vereniging [email protected],Veldwedstrijd,Veldwedstrijd,West Brabant CAC 2,YES,0.532,nederlandse retriever club,nederlandse labrador vereniging email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACT4,Inschrijven,Nederlandse Labrador Vereniging [email protected],Veldwedstrijd,Veldwedstrijd,Noord Nederland CAC 3,YES,0.532,nederlandse retriever club,nederlandse labrador vereniging email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACT4,Inschrijven,Nederlandse Labrador Vereniging [email protected],Veldwedstrijd,Veldwedstrijd,Zeeuws Vlaanderen CAC 1,YES,0.532,nederlandse retriever club,nederlandse labrador vereniging email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACT5,Inschrijven,Labrador Kring Nederland [email protected],Veldwedstrijd,Veldwedstrijd,CAC1,YES,0.575,nederlandse retriever club,labrador kring nederland email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACT5,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC Novice 1,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACT5,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC Novice 2,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACT5,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC Novice 3,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACT5,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACT 1,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACT5,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACT 2,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACT5,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACT 3,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACT5,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACT4,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACT5,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACT5,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACT5,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACIT 1,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACT5,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACIT 2,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACT5,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACIT 3,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACT5,Inschrijven,Nederlandse Labrador Vereniging [email protected],Veldwedstrijd,Veldwedstrijd,West Brabant CAC 2,YES,0.532,nederlandse retriever club,nederlandse labrador vereniging email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACT5,Inschrijven,Nederlandse Labrador Vereniging [email protected],Veldwedstrijd,Veldwedstrijd,Noord Nederland CAC 3,YES,0.532,nederlandse retriever club,nederlandse labrador vereniging email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACT5,Inschrijven,Nederlandse Labrador Vereniging [email protected],Veldwedstrijd,Veldwedstrijd,Zeeuws Vlaanderen CAC 1,YES,0.532,nederlandse retriever club,nederlandse labrador vereniging email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 1,Inschrijven,Labrador Kring Nederland [email protected],Veldwedstrijd,Veldwedstrijd,CAC1,YES,0.575,nederlandse retriever club,labrador kring nederland email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 1,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC Novice 1,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 1,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC Novice 2,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 1,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC Novice 3,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 1,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACT 1,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 1,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACT 2,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 1,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACT 3,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 1,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACT4,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 1,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACT5,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 1,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACIT 1,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 1,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACIT 2,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 1,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACIT 3,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 1,Inschrijven,Nederlandse Labrador Vereniging [email protected],Veldwedstrijd,Veldwedstrijd,West Brabant CAC 2,YES,0.532,nederlandse retriever club,nederlandse labrador vereniging email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 1,Inschrijven,Nederlandse Labrador Vereniging [email protected],Veldwedstrijd,Veldwedstrijd,Noord Nederland CAC 3,YES,0.532,nederlandse retriever club,nederlandse labrador vereniging email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 1,Inschrijven,Nederlandse Labrador Vereniging [email protected],Veldwedstrijd,Veldwedstrijd,Zeeuws Vlaanderen CAC 1,YES,0.532,nederlandse retriever club,nederlandse labrador vereniging email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 2,Inschrijven,Labrador Kring Nederland [email protected],Veldwedstrijd,Veldwedstrijd,CAC1,YES,0.575,nederlandse retriever club,labrador kring nederland email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 2,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC Novice 1,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 2,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC Novice 2,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 2,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC Novice 3,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 2,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACT 1,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 2,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACT 2,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 2,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACT 3,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 2,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACT4,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 2,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACT5,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 2,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACIT 1,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 2,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACIT 2,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 2,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACIT 3,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 2,Inschrijven,Nederlandse Labrador Vereniging [email protected],Veldwedstrijd,Veldwedstrijd,West Brabant CAC 2,YES,0.532,nederlandse retriever club,nederlandse labrador vereniging email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 2,Inschrijven,Nederlandse Labrador Vereniging [email protected],Veldwedstrijd,Veldwedstrijd,Noord Nederland CAC 3,YES,0.532,nederlandse retriever club,nederlandse labrador vereniging email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 2,Inschrijven,Nederlandse Labrador Vereniging [email protected],Veldwedstrijd,Veldwedstrijd,Zeeuws Vlaanderen CAC 1,YES,0.532,nederlandse retriever club,nederlandse labrador vereniging email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 3,Inschrijven,Labrador Kring Nederland [email protected],Veldwedstrijd,Veldwedstrijd,CAC1,YES,0.575,nederlandse retriever club,labrador kring nederland email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 3,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC Novice 1,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 3,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC Novice 2,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 3,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC Novice 3,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 3,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACT 1,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 3,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACT 2,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 3,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACT 3,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 3,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACT4,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 3,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACT5,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 3,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACIT 1,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 3,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACIT 2,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
2025-12-01 00:00:00,Nederlandse Retriever Club,veldwedstrijd,NRC CACIT 3,Inschrijven,Nederlandse Retriever Club [email protected],Veldwedstrijd,Veldwedstrijd,NRC CACIT 3,YES,0.619,nederlandse retriever club,nederlandse retriever club email protected,Potential match
